chr;pos;B73;B97;CML103;CML228;CML247;CML277;CML322;CML333;CML52;CML69;HP301;Il14H;Ki11;KI3;Ky21;M162W;M37W;Ms71;NC350;Oh43;Oh7B;P39;Tx303;Tzi8
1;119018614;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;148524993;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;148694799;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;161072169;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;166550295;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;175504926;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;179851941;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;179852026;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;182386577;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;183647544;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;183831590;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;184088942;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;195425179;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;196927608;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;201295773;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;203035464;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;203385307;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;203714543;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;204199305;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;204199508;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;208143724;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;212244425;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;212307461;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;212356401;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;212557676;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;214745681;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;216927159;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;216989646;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;222427156;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;223466480;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;224518409;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;226781494;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;227542648;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;227602208;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;227896382;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;231037305;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;231039372;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;237639037;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;240498919;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;240574247;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;248503298;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;249259485;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;251142538;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;252721946;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;252722026;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;255553191;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;255577993;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;256245118;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;257415499;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;258495441;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;260297200;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;261313629;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;261313982;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;261858851;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;262339533;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;262715518;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;268370364;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;268371949;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;268373103;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;270002291;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;272318990;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;275190900;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;275983631;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;276645374;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;278690966;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;280214996;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;280719787;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;281818440;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;282044048;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;282929327;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;284043812;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;284056163;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;284407240;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;284564734;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;285273845;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;285891340;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;285977386;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;286642578;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
1;286642715;NC_024459.2;LR622798.1;LR617274.1;LR626764.1;LR615270.1;LR612606.1;LR624066.1;LR610904.1;LR698827.1;LR621998.1;LR619269.1;LR612888.1;LR620667.1;LR625231.1;LR608020.1;LR611700.1;LR627503.1;LR633933.1;LR609812.1;LR614201.1;LR615885.1;LR608433.1;LR631172.1;LR630127.1
